Wavelength(nm),Spectral intensity (W m-2 nm-1),Reflection (Total),Reflection (External),Reflection (Escape),Absorption (Substrate),Absorption (Front films),Absorption (Rear films),Absorption (Detached reflector),Transmission,Pathlength enhancement factor (z)
508,1.4851109579194426,0.02434782608695652,0.02434782608695652,0,0.9756521739130435,0,0,0,0,1
510,1.504429474445224,0.010230179028132993,0.010230179028132993,0,0.989769820971867,0,0,0,0,1
512,1.5237479909710052,0,0,0,1,0,0,0,0,1
514,1.4513035539993246,0.01602564102564103,0.01602564102564103,0,0.9839743589743591,0,0,0,0,1
516,1.4174961500792076,0.05,0.05,0,0.95,0,0,0,0,1
518,1.335392454844637,0.03611111111111111,0.03611111111111111,0,0.9638888888888891,0,0,0,0,1
520,1.4392294811707116,0.021590909090909095,0.021590909090909095,0,0.978409090909091,0,0,0,0,1
522,1.4778665142222744,0.023376623376623377,0.023376623376623377,0,0.9766233766233767,0,0,0,0,1
524,1.5020146598795012,0.01602564102564103,0.01602564102564103,0,0.9839743589743591,0,0,0,0,1
526,1.4416442957364346,0.02630952380952381,0.02630952380952381,0,0.9736904761904762,0,0,0,0,1
528,1.4488887394336025,0.03643790849673202,0.03643790849673202,0,0.9552287581699346,0,0,0,0,1
530,1.521333176405283,0.026785714285714284,0.026785714285714284,0,0.9732142857142858,0,0,0,0,1
532,1.5068442890109461,0.024358974358974363,0.024358974358974363,0,0.9756410256410257,0,0,0,0,1
534,1.4561331831307704,0.018333333333333333,0.018333333333333333,0,0.9816666666666668,0,0,0,0,1
536,1.516503547273837,0.018141945773524723,0.018141945773524723,0,0.9818580542264753,0,0,0,0,1
538,1.4875257724851652,0,0,0,1,0,0,0,0,1
540,1.4271554083420985,0.015555555555555555,0.015555555555555555,0,0.9844444444444445,0,0,0,0,1
542,1.4585479976964935,0.0071428571428571435,0.0071428571428571435,0,0.9928571428571429,0,0,0,0,1
544,1.4971850307480559,0.0076923076923076945,0.0076923076923076945,0,0.9923076923076926,0,0,0,0,1
546,1.4778665142222742,0.06202704158586512,0.06202704158586512,0,0.937972958414135,0,0,0,0,1
548,1.4706220705251063,0.0071428571428571435,0.0071428571428571435,0,0.9928571428571429,0,0,0,0,1
550,1.4875257724851654,0.020833333333333332,0.020833333333333332,0,0.9791666666666667,0,0,0,0,1
552,1.494770216182333,0,0,0,1,0,0,0,0,1
554,1.4923554016166105,0.034358974358974365,0.034358974358974365,0,0.9656410256410257,0,0,0,0,1
556,1.4754516996565512,0.029166666666666664,0.029166666666666664,0,0.9708333333333334,0,0,0,0,1
558,1.4464739248678795,0.024358974358974363,0.024358974358974363,0,0.9756410256410257,0,0,0,0,1
560,1.4343998520392667,0.028803418803418808,0.028803418803418808,0,0.9711965811965813,0,0,0,0,1
562,1.4633776268279384,0.008333333333333335,0.008333333333333335,0,0.9916666666666666,0,0,0,0,1
564,1.4682072559593837,0.017777777777777778,0.017777777777777778,0,0.9822222222222223,0,0,0,0,1
566,1.4271554083420985,0.05412809412809413,0.05412809412809413,0,0.9458719058719061,0,0,0,0,1
568,1.4561331831307704,0.04111111111111111,0.04111111111111111,0,0.958888888888889,0,0,0,0,1
570,1.4174961500792076,0.03586080586080588,0.03586080586080588,0,0.9641391941391942,0,0,0,0,1
572,1.4416442957364346,0.01,0.01,0,0.99,0,0,0,0,1
574,1.4513035539993246,0.015000000000000003,0.015000000000000003,0,0.9850000000000001,0,0,0,0,1
576,1.4223257792106527,0.00909090909090909,0.00909090909090909,0,0.990909090909091,0,0,0,0,1
578,1.4174961500792076,0.0076923076923076945,0.0076923076923076945,0,0.9923076923076926,0,0,0,0,1
580,1.4416442957364344,0.032900432900432895,0.032900432900432895,0,0.9670995670995671,0,0,0,0,1
582,1.4730368850908293,0.017424242424242425,0.017424242424242425,0,0.9825757575757577,0,0,0,0,1
584,1.4851109579194424,0.028535353535353535,0.028535353535353535,0,0.9714646464646466,0,0,0,0,1
586,1.4561331831307702,0.02724089635854342,0.02724089635854342,0,0.9727591036414568,0,0,0,0,1
588,1.3981776335534266,0.02142857142857143,0.02142857142857143,0,0.9785714285714284,0,0,0,0,1
590,1.3257331965817463,0.03111111111111111,0.03111111111111111,0,0.9688888888888891,0,0,0,0,1
592,1.3933480044219808,0.01111111111111111,0.01111111111111111,0,0.9888888888888889,0,0,0,0,1
594,1.3909331898562585,0,0,0,1,0,0,0,0,1
596,1.4102517063820397,0.026666666666666672,0.026666666666666672,0,0.9733333333333333,0,0,0,0,1
598,1.4126665209477625,0.009523809523809523,0.009523809523809523,0,0.9904761904761905,0,0,0,0,1
600,1.4126665209477625,0.025757575757575757,0.025757575757575757,0,0.9742424242424244,0,0,0,0,1
602,1.3933480044219808,0.029166666666666664,0.029166666666666664,0,0.9652777777777779,0,0,0,0,1
604,1.4319850374735434,0,0,0,1,0,0,0,0,1
606,1.4343998520392665,0.008333333333333335,0.008333333333333335,0,0.9916666666666668,0,0,0,0,1
608,1.4295702229078207,0.01254901960784314,0.01254901960784314,0,0.987450980392157,0,0,0,0,1
610,1.4126665209477625,0.028333333333333332,0.028333333333333332,0,0.9716666666666669,0,0,0,0,1
612,1.4199109646449304,0.01666666666666667,0.01666666666666667,0,0.9833333333333334,0,0,0,0,1
614,1.3885183752905357,0.006250000000000001,0.006250000000000001,0,0.99375,0,0,0,0,1
616,1.3861035607248129,0.030952380952380953,0.030952380952380953,0,0.9690476190476192,0,0,0,0,1
618,1.400592448119149,0.01,0.01,0,0.9800000000000001,0,0,0,0,1
620,1.422325779210653,0,0,0,1.0000000000000002,0,0,0,0,1
622,1.3836887461590903,0.02825396825396826,0.02825396825396826,0,0.9717460317460317,0,0,0,0,1
624,1.3595406005018633,0,0,0,1,0,0,0,0,1
626,1.3619554150675859,0.020833333333333336,0.020833333333333336,0,0.9791666666666667,0,0,0,0,1
628,1.345051713107528,0.028799019607843136,0.028799019607843136,0,0.961200980392157,0,0,0,0,1
630,1.3522961568046956,0.044642857142857144,0.044642857142857144,0,0.9553571428571429,0,0,0,0,1
632,1.34746652767325,0,0,0,1,0,0,0,0,1
634,1.3836887461590905,0.01666666666666667,0.01666666666666667,0,0.9833333333333332,0,0,0,0,1
636,1.3812739315933675,0.030043290043290045,0.030043290043290045,0,0.9699567099567099,0,0,0,0,1
638,1.4150813355134848,0,0,0,1.0000000000000002,0,0,0,0,1
640,1.3885183752905357,0.00909090909090909,0.00909090909090909,0,0.990909090909091,0,0,0,0,1
642,1.3861035607248129,0.017142857142857144,0.017142857142857144,0,0.9828571428571429,0,0,0,0,1
644,1.3957628189877036,0,0,0,1,0,0,0,0,1
646,1.369199858764754,0.022483766233766234,0.022483766233766234,0,0.9775162337662339,0,0,0,0,1
648,1.335392454844637,0.022132352941176475,0.022132352941176475,0,0.9778676470588236,0,0,0,0,1
650,1.3305628257131914,0.0076923076923076945,0.0076923076923076945,0,0.9923076923076923,0,0,0,0,1
652,1.359540600501863,0.015384615384615389,0.015384615384615389,0,0.9846153846153849,0,0,0,0,1
654,1.3522961568046954,0.050793650793650794,0.050793650793650794,0,0.9492063492063492,0,0,0,0,1
656,1.1953332100327219,0,0,0,1,0,0,0,0,1
658,1.3015850509245193,0,0,0,1,0,0,0,0,1
660,1.34746652767325,0.00909090909090909,0.00909090909090909,0,0.990909090909091,0,0,0,0,1
662,1.335392454844637,0.006666666666666668,0.006666666666666668,0,0.9933333333333334,0,0,0,0,1
664,1.34746652767325,0.034578005115089516,0.034578005115089516,0,0.9654219948849105,0,0,0,0,1
666,1.369199858764754,0.01,0.01,0,0.99,0,0,0,0,1
668,1.369199858764754,0,0,0,1,0,0,0,0,1
670,1.3740294878961996,0.006250000000000001,0.006250000000000001,0,0.99375,0,0,0,0,1
672,1.3522961568046956,0.034136321195144724,0.034136321195144724,0,0.9658636788048554,0,0,0,0,1
674,1.3522961568046956,0,0,0,1,0,0,0,0,1
676,1.354710971370418,0,0,0,1.0000000000000002,0,0,0,0,1
678,1.3498813422389728,0.030202020202020195,0.030202020202020195,0,0.9697979797979798,0,0,0,0,1
680,1.342636898541805,0.03611111111111111,0.03611111111111111,0,0.9638888888888889,0,0,0,0,1
682,1.340222083976082,0.029194139194139202,0.029194139194139202,0,0.970805860805861,0,0,0,0,1
684,1.325733196581746,0.037896825396825394,0.037896825396825394,0,0.9549603174603176,0,0,0,0,1
686,1.2110295047099198,0.019548872180451128,0.019548872180451128,0,0.9804511278195489,0,0,0,0,1
688,1.0444072996750549,0.031313131313131314,0.031313131313131314,0,0.9686868686868688,0,0,0,0,1
690,1.137377660455378,0.015882352941176472,0.015882352941176472,0,0.9841176470588235,0,0,0,0,1
692,1.2146517265585035,0.01,0.01,0,0.9900000000000002,0,0,0,0,1
694,1.2098220974270577,0.006250000000000001,0.006250000000000001,0,0.9937500000000001,0,0,0,0,1
696,1.2387998722157305,0.006666666666666668,0.006666666666666668,0,0.9933333333333334,0,0,0,0,1
698,1.2726072761358473,0.050678210678210676,0.050678210678210676,0,0.9493217893217892,0,0,0,0,1
700,1.2339702430842847,0.01388888888888889,0.01388888888888889,0,0.9777777777777779,0,0,0,0,1
702,1.2194813556899489,0.0333065953654189,0.0333065953654189,0,0.9666934046345812,0,0,0,0,1
704,1.2532887596100664,0.053449883449883454,0.053449883449883454,0,0.9465501165501167,0,0,0,0,1
706,1.2677776470044022,0.025,0.025,0,0.9749999999999999,0,0,0,0,1
708,1.2605332033072343,0.047424242424242424,0.047424242424242424,0,0.9525757575757577,0,0,0,0,1
710,1.2653628324386794,0.01602564102564103,0.01602564102564103,0,0.9839743589743589,0,0,0,0,1
712,1.2557035741757887,0.0425,0.0425,0,0.9575000000000001,0,0,0,0,1
714,1.2436295013471756,0.06792549555707451,0.06792549555707451,0,0.9320745044429255,0,0,0,0,1
716,1.1832591372041088,0.02142857142857143,0.02142857142857143,0,0.9785714285714286,0,0,0,0,1
718,0.9854858242714217,0.006666666666666668,0.006666666666666668,0,0.9933333333333334,0,0,0,0,1
720,0.9579569382221835,0.016783216783216787,0.016783216783216787,0,0.9832167832167833,0,0,0,0,1
722,1.134962845889655,0.06114219114219116,0.06114219114219116,0,0.938857808857809,0,0,0,0,1
724,1.0335406341293027,0.03686868686868687,0.03686868686868687,0,0.9631313131313133,0,0,0,0,1
726,1.033540634129303,0.030000000000000006,0.030000000000000006,0,0.9700000000000003,0,0,0,0,1
728,1.0142221176035218,0.006250000000000001,0.006250000000000001,0,0.99375,0,0,0,0,1
730,1.0552739652208067,0,0,0,1,0,0,0,0,1
732,1.101155441969538,0.008333333333333335,0.008333333333333335,0,0.9916666666666668,0,0,0,0,1
734,1.1735998789412176,0.020202020202020204,0.020202020202020204,0,0.9797979797979799,0,0,0,0,1
736,1.1615258061126048,0,0,0,1,0,0,0,0,1
738,1.16635543524405,0,0,0,1,0,0,0,0,1
740,1.1687702498097727,0.014835164835164838,0.014835164835164838,0,0.9851648351648352,0,0,0,0,1
742,1.1760146935069409,0,0,0,1,0,0,0,0,1
744,1.2049924682956128,0.00909090909090909,0.00909090909090909,0,0.9818181818181818,0,0,0,0,1
746,1.2001628391641677,0.02,0.02,0,0.97,0,0,0,0,1
748,1.1953332100327216,0.02447552447552448,0.02447552447552448,0,0.9755244755244756,0,0,0,0,1
750,1.188088766335554,0.03909090909090909,0.03909090909090909,0,0.9609090909090912,0,0,0,0,1
752,1.1856739517698316,0.01,0.01,0,0.99,0,0,0,0,1
754,1.1905035809012767,0.008333333333333335,0.008333333333333335,0,0.9916666666666666,0,0,0,0,1
756,1.180844322638386,0.03365079365079365,0.03365079365079365,0,0.9663492063492065,0,0,0,0,1
758,1.1760146935069407,0.01111111111111111,0.01111111111111111,0,0.9888888888888889,0,0,0,0,1.0026762894242958
760,0.4525362496164284,0.01,0.01,0,0.99,0,0,0,0,1.0009624255249039
762,0.4597806933135965,0.015384615384615389,0.015384615384615389,0,0.9846153846153847,0,0,0,0,1.0025302228811157
764,0.5158043912383626,0,0,0,1,0,0,0,0,1.0041388792599837
766,0.7918176961004636,0.006666666666666668,0.006666666666666668,0,0.9933333333333334,0,0,0,0,1.0115800260318661
768,1.0410265592830434,0.01111111111111111,0.01111111111111111,0,0.9888888888888889,0,0,0,0,1.0149706582276032
770,1.1132295147981512,0.04652777777777778,0.04652777777777778,0,0.9534722222222222,0,0,0,0,1.0654581662653861
772,1.13013321675821,0,0,0,0.9999999999999998,0,0,0,0,1.0614085073586832
774,1.1301332167582099,0.014285714285714285,0.014285714285714285,0,0.9857142857142854,0,0,0,0,1.0853091919868736
776,1.134962845889655,0,0,0,0.9999999999999993,0,0,0,0,1.107763397022703
778,1.13013321675821,0,0,0,0.9999999999999991,0,0,0,0,1.1134197406615933
780,1.122888773061042,0,0,0,0.9999999999999982,0,0,0,0,1.1106802746165
782,1.1204739584953192,0.0125,0.0125,0,0.9874999999999977,0,0,0,0,1.1149017343604026
784,1.1156443293638738,0.03016806722689076,0.03016806722689076,0,0.9698319327731049,0,0,0,0,1.1181280091747332
786,1.1156443293638736,0.01,0.01,0,0.9899999999999913,0,0,0,0,1.1159157239930917
788,1.0914961837066472,0.01,0.01,0,0.9899999999999792,0,0,0,0,1.1093190104593957
790,1.062518408917975,0,0,0,0.9999999999999621,0,0,0,0,1.1144451908029835
792,1.0528591506550846,0.016666666666666666,0.016666666666666666,0,0.9833333333332825,0,0,0,0,1.1207421860627855
794,1.0504443360893616,0.02,0.02,0,0.9799999999998686,0,0,0,0,1.105437455441589
796,1.0431998923921937,0.008333333333333335,0.008333333333333335,0,0.9916666666665014,0,0,0,0,1.1188201678043403
798,1.0625184089179753,0.017692307692307695,0.017692307692307695,0,0.9823076923074016,0,0,0,0,1.1152592490686257
800,1.040785077826471,0.016993464052287584,0.016993464052287584,0,0.9830065359472643,0,0,0,0,1.1162856389218496
802,1.0383702632607485,0.015476190476190477,0.015476190476190477,0,0.9845238095231839,0,0,0,0,1.1230987683835927
804,1.0311258195635804,0.015555555555555555,0.015555555555555555,0,0.9844444444428083,0,0,0,0,1.1062180262949106
806,1.040785077826471,0.014835164835164838,0.014835164835164838,0,0.9851648351625342,0,0,0,0,1.1118489100804119
808,1.0359554486950258,0.043615165364391376,0.043615165364391376,0,0.9563848346326485,0,0,0,0,1.1202857270294015
810,1.0142221176035218,0.02,0.02,0,0.9799999999953218,0,0,0,0,1.121879084064512
812,0.990073971946295,0.013333333333333336,0.013333333333333336,0,0.9866666666572375,0,0,0,0,1.1147098725056515
814,0.8946887966002495,0.01818181818181818,0.01818181818181818,0,0.9818181818069677,0,0,0,0,1.1253804175855024
816,0.8215199152588524,0.0125,0.0125,0,0.9874999999756101,0,0,0,0,1.1110659982711268
818,0.8191051006931298,0.0264520202020202,0.0264520202020202,0,0.9735479797572089,0,0,0,0,1.1116653696445564
820,0.8731969469653178,0.0125,0.0125,0,0.9874999999438524,0,0,0,0,1.1152860744073798
822,0.8606399112235599,0.00909090909090909,0.00909090909090909,0,0.9909090908210306,0,0,0,0,1.115152043259799
824,0.8456680609160792,0,0,0,0.9999999998831166,0,0,0,0,1.1185859063738588
826,0.9202858309969096,0.011111111111111113,0.011111111111111113,0,0.9888888887399115,0,0,0,0,1.125596367358573
828,0.8700576880298783,0.00909090909090909,0.00909090909090909,0,0.9909090906919487,0,0,0,0,1.12952127466031
830,0.8872028714465092,0.02,0.02,0,0.9799999996376046,0,0,0,0,1.122566982707514
832,0.8835806495979253,0.005,0.005,0,0.9949999994026555,0,0,0,0,1.1158055577121435
834,0.9214932382797709,0.01380952380952381,0.01380952380952381,0,0.986190475330169,0,0,0,0,1.117286296929587
836,0.9538517534604549,0.017424242424242425,0.017424242424242425,0,0.9825757563834758,0,0,0,0,1.1191579704423549
838,0.9659258262890681,0.023333333333333338,0.023333333333333338,0,0.9766666649426627,0,0,0,0,1.1186461068137568
840,0.9726873070730919,0.008333333333333335,0.008333333333333335,0,0.9916666642392313,0,0,0,0,1.1209183673547671
842,0.9654428633759237,0.0315018315018315,0.0315018315018315,0,0.9684981649727543,0,0,0,0,1.1213251121477694
844,0.9601302713313338,0,0,0,0.9999999950002809,0,0,0,0,1.1253053975496494
846,0.9753436030953868,0.01111111111111111,0.01111111111111111,0,0.9888888819947464,0,0,0,0,1.127702118962405
848,0.9538517534604549,0.02708333333333333,0.02708333333333333,0,0.9729166562256495,0,0,0,0,1.1239770792196206
850,0.902416203210562,0.027840909090909093,0.027840909090909093,0,0.9721590755976734,0,0,0,0,1.124132980977364
852,0.9340502740215291,0.005882352941176472,0.005882352941176472,0,0.9941176235315679,0,0,0,0,1.1216648804094043
854,0.8620887999629934,0.0076923076923076945,0.0076923076923076945,0,0.9923076568607175,0,0,0,0,1.118989324463136
856,0.9270473117809332,0.027976190476190477,0.027976190476190477,0,0.9720237655662723,0,0,0,0,1.1277278925597298
858,0.9553006421998887,0,0,0,0.9999999343294066,0,0,0,0,1.1291878189592202
860,0.9521613832644491,0.0225,0.0225,0,0.9774999037359982,0,0,0,0,1.124633558222698
862,0.9577154567656112,0.014835164835164838,0.014835164835164838,0,0.9851647121821736,0,0,0,0,1.130732031613292
864,0.9441924951975642,0.00909090909090909,0.00909090909090909,0,0.9909089150755668,0,0,0,0,1.128470700730833
