Wavelength(nm),Spectral intensity (W m-2 nm-1),Reflection (Total),Reflection (External),Reflection (Escape),Absorption (Substrate),Absorption (Front films),Absorption (Rear films),Absorption (Detached reflector),Transmission,Pathlength enhancement factor (z)
612,1.4700000000000002,0,0,0,1,0,0,0,0,1
614,1.4375,0,0,0,1,0,0,0,0,1
616,1.4350000000000003,0,0,0,1,0,0,0,0,1
618,1.4499999999999997,0.0125,0.0125,0,0.9875,0,0,0,0,1
620,1.4725000000000001,0,0,0,1,0,0,0,0,1
622,1.4325000000000003,0.01944444444444444,0.01944444444444444,0,0.9805555555555555,0,0,0,0,1
624,1.4074999999999995,0.025910931174089068,0.025910931174089068,0,0.9740890688259108,0,0,0,0,1
626,1.41,0.02222222222222222,0.02222222222222222,0,0.9777777777777779,0,0,0,0,1
628,1.3925,0.0125,0.0125,0,0.9875,0,0,0,0,1
630,1.4000000000000001,0.030465686274509803,0.030465686274509803,0,0.9695343137254904,0,0,0,0,1
632,1.3949999999999998,0.008333333333333333,0.008333333333333333,0,0.9916666666666668,0,0,0,0,1
634,1.4325000000000003,0,0,0,1,0,0,0,0,1
636,1.43,0,0,0,0.990909090909091,0,0,0,0,1
638,1.4649999999999999,0.007692307692307693,0.007692307692307693,0,0.9923076923076923,0,0,0,0,1
640,1.4375,0,0,0,1,0,0,0,0,1
642,1.4350000000000003,0,0,0,1,0,0,0,0,1
644,1.445,0.00909090909090909,0.00909090909090909,0,0.990909090909091,0,0,0,0,1
646,1.4175000000000002,0.006666666666666666,0.006666666666666666,0,0.9933333333333334,0,0,0,0,1
648,1.3825,0.04261904761904762,0.04261904761904762,0,0.9573809523809524,0,0,0,0,1
650,1.3774999999999997,0.007142857142857143,0.007142857142857143,0,0.9928571428571429,0,0,0,0,1
652,1.4074999999999995,0.004545454545454545,0.004545454545454545,0,0.9954545454545455,0,0,0,0,1
654,1.4000000000000001,0,0,0,1,0,0,0,0,1
656,1.2375000000000003,0.013247863247863248,0.013247863247863248,0,0.9867521367521368,0,0,0,0,1
658,1.3475,0.008333333333333333,0.008333333333333333,0,0.9916666666666666,0,0,0,0,1
660,1.3949999999999998,0.03666666666666667,0.03666666666666667,0,0.9633333333333335,0,0,0,0,1
662,1.3825,0.0125,0.0125,0,0.9875,0,0,0,0,1
664,1.3949999999999998,0,0,0,1,0,0,0,0,1
666,1.4175000000000002,0.006666666666666666,0.006666666666666666,0,0.9933333333333334,0,0,0,0,1
668,1.4175000000000002,0.008333333333333333,0.008333333333333333,0,0.9833333333333332,0,0,0,0,1
670,1.4224999999999997,0.01769230769230769,0.01769230769230769,0,0.9823076923076923,0,0,0,0,1
672,1.4000000000000001,0.014285714285714285,0.014285714285714285,0,0.9857142857142858,0,0,0,0,1
674,1.4000000000000001,0,0,0,1,0,0,0,0,1
676,1.4024999999999999,0.026515151515151512,0.026515151515151512,0,0.9734848484848484,0,0,0,0,1
678,1.3975000000000002,0.0101010101010101,0.0101010101010101,0,0.98989898989899,0,0,0,0,1
680,1.3900000000000001,0.03333333333333333,0.03333333333333333,0,0.9666666666666668,0,0,0,0,1
682,1.3874999999999995,0.00909090909090909,0.00909090909090909,0,0.990909090909091,0,0,0,0,1
684,1.3725000000000003,0.02837662337662338,0.02837662337662338,0,0.9716233766233767,0,0,0,0,1
686,1.2537500000000001,0.017692307692307695,0.017692307692307695,0,0.9823076923076923,0,0,0,0,1
688,1.0812500000000003,0,0,0,1,0,0,0,0,1
690,1.1775,0,0,0,1,0,0,0,0,1
692,1.2575,0.017142857142857144,0.017142857142857144,0,0.9828571428571429,0,0,0,0,1
694,1.2524999999999997,0.007142857142857143,0.007142857142857143,0,0.9928571428571429,0,0,0,0,1
696,1.2825000000000004,0.01,0.01,0,0.985,0,0,0,0,1
698,1.3175000000000003,0,0,0,1,0,0,0,0,1
700,1.2775,0.018803418803418803,0.018803418803418803,0,0.9811965811965813,0,0,0,0,1
702,1.2625,0,0,0,1,0,0,0,0,1
704,1.2974999999999999,0.01111111111111111,0.01111111111111111,0,0.9888888888888889,0,0,0,0,1
706,1.3125,0,0,0,1,0,0,0,0,1
708,1.305,0.01588235294117647,0.01588235294117647,0,0.9841176470588235,0,0,0,0,1
710,1.3100000000000003,0,0,0,1,0,0,0,0,1
712,1.3000000000000003,0.008333333333333333,0.008333333333333333,0,0.9916666666666668,0,0,0,0,1
714,1.2874999999999999,0.008333333333333333,0.008333333333333333,0,0.9916666666666666,0,0,0,0,1
716,1.2249999999999999,0,0,0,1,0,0,0,0,1
718,1.02025,0.00909090909090909,0.00909090909090909,0,0.9909090909090909,0,0,0,0,1
720,0.9917499999999999,0,0,0,0.9928571428571429,0,0,0,0,1
722,1.1750000000000003,0.00909090909090909,0.00909090909090909,0,0.990909090909091,0,0,0,0,1
724,1.07,0.04047619047619048,0.04047619047619048,0,0.9595238095238094,0,0,0,0,1
726,1.07,0,0,0,1,0,0,0,0,1
728,1.0500000000000003,0,0,0,1,0,0,0,0,1
730,1.0924999999999998,0.014646464646464647,0.014646464646464647,0,0.9853535353535353,0,0,0,0,1
732,1.1400000000000001,0.01,0.01,0,0.99,0,0,0,0,1
734,1.2149999999999999,0.005555555555555555,0.005555555555555555,0,0.9944444444444445,0,0,0,0,1
736,1.2025000000000003,0.014285714285714285,0.014285714285714285,0,0.9857142857142858,0,0,0,0,1
738,1.2074999999999998,0,0,0,1,0,0,0,0,1
740,1.2100000000000002,0.014358974358974357,0.014358974358974357,0,0.9856410256410257,0,0,0,0,1
742,1.2174999999999998,0,0,0,1,0,0,0,0,1
744,1.2475000000000003,0.01,0.01,0,0.99,0,0,0,0,1
746,1.2425,0,0,0,1,0,0,0,0,1
748,1.2375,0.01,0.01,0,0.99,0,0,0,0,1
750,1.2300000000000002,0.008333333333333333,0.008333333333333333,0,0.9916666666666666,0,0,0,0,1
752,1.2274999999999998,0.011929824561403509,0.011929824561403509,0,0.9880701754385965,0,0,0,0,1
